Team,Player,Event,EventID,X,Y,X2,Y2,Babak,Opponent,Direction
Home,Rofi,Pass Fail,1532,36,93,29,74,2,Cirebon United,Left
Home,Hafidz,Tackle,1533,18,74,12,71,2,Cirebon United,Left
Home,Hafidz,Pass,1534,6,64,10,44,2,Cirebon United,Left
Home,Dzikri Akbar,Pass Fail,1535,23,20,26,39,2,Cirebon United,Left
Home,Auzie,Pass,1536,30,41,20,60,2,Cirebon United,Left
Home,Roni S,Pass,1537,22,79,39,59,2,Cirebon United,Left
Home,Auzie,Pass Fail,1538,36,61,20,79,2,Cirebon United,Left
Home,Rofi,Tackle Fail,1539,70,67,65,71,2,Cirebon United,Left
Home,Andri V,Intercept,1540,79,13,73,20,2,Cirebon United,Left
Home,Andri V,Pass,1541,78,24,65,26,2,Cirebon United,Left
Home,Hafidz,Pass,1542,32,31,39,12,2,Cirebon United,Left
Home,Andri V,Pass Fail,1543,61,14,25,25,2,Cirebon United,Left
Home,Rofi,Tackle,1544,82,81,75,83,2,Cirebon United,Left
Home,Rofi,Pass,1545,80,84,57,86,2,Cirebon United,Left
Home,Jumagar,Pass,1546,61,79,32,73,2,Cirebon United,Left
Home,Jumagar,Pass,1547,26,81,21,70,2,Cirebon United,Left
Home,Hafidz,Pass,1548,21,63,24,74,2,Cirebon United,Left
Home,Agil,Shots On,1549,22,73,3,55,2,Cirebon United,Left
Home,Jumagar,Tackle Fail,1550,28,82,21,88,2,Cirebon United,Left
Home,Agil,Pass,1551,81,68,78,38,2,Cirebon United,Left
Home,Ali M,Pass,1552,78,26,93,49,2,Cirebon United,Left
Home,Rizki M,Pass,1553,94,57,68,66,2,Cirebon United,Left
Home,Auzie,Pass,1554,63,66,67,51,2,Cirebon United,Left
Home,Jumagar,Pass Fail,1555,66,60,54,54,2,Cirebon United,Left
Home,Rofi,Intercept,1556,73,81,64,80,2,Cirebon United,Left
Home,Rofi,Pass,1557,66,80,40,80,2,Cirebon United,Left
Home,Yan Alfian,Pass,1558,65,57,54,49,2,Cirebon United,Left
Home,Jumagar,Pass,1559,44,82,18,22,2,Cirebon United,Left
Home,Yan Alfian,Pass Fail,1560,61,63,53,52,2,Cirebon United,Left
Home,Dzikri Akbar,Pass,1561,12,18,19,27,2,Cirebon United,Left
Home,Karno,Pass,1562,25,31,11,25,2,Cirebon United,Left
Home,Dzikri Akbar,Pass,1563,11,27,7,52,2,Cirebon United,Left
Home,Dzikri Akbar,Assist,1564,10,27,7,52,2,Cirebon United,Left
Home,Hafidz,Shots On,1565,7,56,2,53,2,Cirebon United,Left
Home,Hafidz,Goal,1566,7,57,3,49,2,Cirebon United,Left
Home,Dzikri Akbar,Pass,1567,34,13,63,20,2,Cirebon United,Left
Home,Karno,Pass,1568,59,17,75,25,2,Cirebon United,Left
Home,Rizki M,Pass,1569,89,38,57,9,2,Cirebon United,Left
Home,Rizki M,Pass,1570,89,41,65,38,2,Cirebon United,Left
Home,Rofi,Intercept,1571,78,46,73,42,2,Cirebon United,Left
Home,Rofi,Pass,1572,72,44,86,59,2,Cirebon United,Left
Home,Rofi,Pass,1573,89,63,78,84,2,Cirebon United,Left
Home,Jumagar,Pass,1574,76,84,75,65,2,Cirebon United,Left
Home,Andri V,Pass,1575,76,62,58,68,2,Cirebon United,Left
Home,Yan Alfian,Tackle,1576,69,62,62,66,2,Cirebon United,Left
Home,Jumagar,Tackle,1577,69,71,62,70,2,Cirebon United,Left
Home,Auzie,Pass Fail,1578,62,73,29,67,2,Cirebon United,Left
Home,Hafidz,Offside,1579,28,71,19,62,2,Cirebon United,Left
Home,Ali M,Intercept,1580,82,38,79,46,2,Cirebon United,Left
Home,Ali M,Pass,1581,84,50,75,64,2,Cirebon United,Left
Home,Agil,Pass,1582,77,60,80,32,2,Cirebon United,Left
Home,Auzie,Corner,1583,3,2,12,10,2,Cirebon United,Left
Home,Auzie,Pass,1584,2,2,13,10,2,Cirebon United,Left
Home,Andri V,Shots Off,1585,6,57,1,50,2,Cirebon United,Left
